celkem_diváci,celkem_tržby,distributor,film,min_poř,poč_kin,poč_týd,poř,prod,rok,týden,týden_diváci,týden_tržby,víkend_diváci,víkend_tržby,změna_v_%,týden_od,víkend_od,datum,formát
,,,,,,,16,,2021,3,,,,,,07.01.2021,14.01.2021,,
,,,,,,,17,,2021,3,,,,,,07.01.2021,14.01.2021,,
,,,,,,,18,,2021,3,,,,,,07.01.2021,14.01.2021,,
,,,,,,,19,,2021,3,,,,,,07.01.2021,14.01.2021,,
,,,,,,,20,,2021,3,,,,,,07.01.2021,14.01.2021,,
126018,22582105.09,Forum Film Czech s.r.o.,Není čas zemřít,,220,1,1,GBR,2021,40,8232.0,1628795.0,117786,20953310.09,,23.09.2021,30.09.2021,,"2D, IM2, 4D2, DB2"
322513,50254293.62,FALCON a.s.,Zátopek,2,85,6,2,CZE,2021,40,28747.0,4421476.88,10148,1585310.8,-0.2944,23.09.2021,30.09.2021,,"2D, DB2"
44235,6747090.43,"BIOSCOP /AQS, a. s./",Zbožňovaný,1,111,2,3,CZE,2021,40,34221.0,5099947.43,9125,1506738,-0.536,23.09.2021,30.09.2021,,2D
123029,21207845.96,FALCON a.s.,Shang-Chi a legenda o deseti prstenech,3,54,5,4,USA,2021,40,19838.0,3462240.45,6773,1145137,-0.4155,23.09.2021,30.09.2021,,"2D, 3D, 4D3, DB2"
561531,87968792.25,BONTONFILM A.S.,"Prvok, Šampón, Tečka a Karel",4,65,10,5,CZE,2021,40,19758.0,3045311.0,6161,1025376,-0.4191,23.09.2021,30.09.2021,,"2D, MP4"
68582,10330731.67,"CinemArt, a.s.",Mimi šéf: Rodinný podnik,5,82,5,6,USA,2021,40,10727.0,1647293.0,6170,941481,0.0679,23.09.2021,30.09.2021,,"2D, 3D"
144893,21705752.4,"CinemArt, a.s.",Tlapková patrola ve filmu,8,90,7,7,USA,2021,40,9002.0,1319705.0,4346,653215,-0.0855,23.09.2021,30.09.2021,,2D
4623,692117,BONTONFILM A.S.,Karel,42,27,-1,8,CZE,2021,40,195.0,12036.0,4060,641801,52.3234,23.09.2021,30.09.2021,,2D
11401,1752503,BONTONFILM A.S.,100% vlk,10,117,2,9,AUS,2021,40,6765.0,1040076.0,3955,604989,0.0896,23.09.2021,30.09.2021,,2D
142162,24537287.47,FALCON a.s.,Free Guy,6,26,8,10,USA,2021,40,7515.0,1297702.88,3429,599256,-0.1914,23.09.2021,30.09.2021,,2D
25537,4339878,Vertical Entertainment s.r.o.,Zhoubné zlo ,9,28,4,11,USA,2021,40,6009.0,1026629.0,1851,333881,-0.4776,23.09.2021,30.09.2021,,2D
91212,14269740.05,BONTONFILM A.S.,After: Tajemství ,7,41,5,12,USA,2021,40,8105.0,1294028.0,1971,329760,-0.5513,23.09.2021,30.09.2021,,2D
121379,18794983.2,"CinemArt, a.s.",Deníček moderního fotra,11,37,8,13,CZE,2021,40,5767.0,924544.0,2137,323740,-0.3897,23.09.2021,30.09.2021,,"2D, MP4"
2086,296295,"CinemArt, a.s.",Minuta věčnosti,38,112,1,14,CZE,2021,40,288.0,15421.0,1674,266454,18.3784,23.09.2021,30.09.2021,,2D
174692,24155788.4,"BIOSCOP /AQS, a. s./","Gump - Pes, který naučil lidi žít",13,36,11,15,CZE,2021,40,5051.0,520120.0,1618,193321,-0.1464,23.09.2021,30.09.2021,,"DVD, 2D, MP4"
97097,14458971.46,"CinemArt, a.s.",Croodsovi: Nový věk,15,29,11,16,USA,2021,40,2759.0,398239.0,1225,171898,-0.1535,23.09.2021,30.09.2021,,"2D, 3D"
28747,4278749.02,"CinemArt, a.s.",Jedině Tereza,12,31,4,17,CZE,2021,40,4322.0,674055.2,763,123431,-0.6703,23.09.2021,30.09.2021,,2D
2897,387135.8,AEROFILMS s.r.o.,"Quo vadis, Aida?",17,16,2,18,BIH,2021,40,1553.0,226276.8,497,74197,-0.311,23.09.2021,30.09.2021,,"2D, MP4"
587,80561,"BIOSCOP /AQS, a. s./",Festival pana Rifkina,81,41,1,19,USA,2021,40,67.0,4352.0,460,69209,24.0757,23.09.2021,30.09.2021,,2D
70153,10409129.12,FALCON a.s.,Luca,18,8,16,20,USA,2021,40,1622.0,220836.0,322,52735,-0.4986,23.09.2021,30.09.2021,,2D
116829,17125489.82,BONTONFILM a.s.,Karel,7,235,1,1,CZE,2021,41,10752.0,1356669.0,105514,15718504.82,19.6387,30.09.2021,07.10.2021,,"2D, MP4"
218208,39624733.02,Forum Film Czech s.r.o.,Není čas zemřít,1,112,2,2,GBR,2021,41,151179.0,26985812.03,58797,11010125.99,-0.4752,30.09.2021,07.10.2021,,"2D, IM2, 4D2, DB2"
21414,2775907.4,"Cinemart, a.s.",Myši patří do nebe,28,190,1,3,CZE,2021,41,1391.0,22606.0,18694,2656561.4,116.5157,30.09.2021,07.10.2021,,2D
337721,52458395.72,FALCON a.s.,Zátopek,2,71,7,4,CZE,2021,41,17079.0,2515981.8,8279,1271321,-0.1993,30.09.2021,07.10.2021,,"2D, DB2"
131803,22810267.96,FALCON a.s.,Shang-Chi a legenda o deseti prstenech,4,40,6,5,USA,2021,41,8764.0,1473963.0,5956,1013173,-0.1562,30.09.2021,07.10.2021,,"2D, 3D"
75455,11415001.67,"Cinemart, a.s.",Mimi šéf: Rodinný podnik,6,46,6,6,USA,2021,41,6958.0,1062910.0,5788,923826,-0.0221,30.09.2021,07.10.2021,,"2D, 3D"
54087,8319491.43,"AQS, a.s. (divize BIOSCOP)",Zbožňovaný,3,65,3,7,CZE,2021,41,12985.0,2118354.0,5346,911657,-0.3986,30.09.2021,07.10.2021,,2D
573736,89579610.25,BONTONFILM a.s.,"Prvok, Šampón, Tečka a Karel",5,42,11,8,CZE,2021,41,9823.0,1539178.0,4364,772726,-0.2469,30.09.2021,07.10.2021,,"2D, MP4"
149666,22440100.4,"Cinemart, a.s.",Tlapková patrola ve filmu,8,43,8,9,USA,2021,41,5352.0,791453.0,3568,570225,-0.1324,30.09.2021,07.10.2021,,2D
146659,25346034.47,FALCON a.s.,Free Guy,10,23,9,10,USA,2021,41,4113.0,718198.0,2682,475041,-0.2073,30.09.2021,07.10.2021,,"2D, 3D, 4D3, DB2"
14963,2289125,BONTONFILM a.s.,100% vlk,9,57,3,11,AUS,2021,41,4591.0,701168.0,2867,432173,-0.2867,30.09.2021,07.10.2021,,2D
125432,19256545.2,"Cinemart, a.s.",Deníček moderního fotra,13,28,9,12,CZE,2021,41,3018.0,428584.0,1850,264061,-0.1995,30.09.2021,07.10.2021,,"2D, MP4"
27208,4641390,Vertical Entertainment s.r.o.,Zhoubné zlo ,11,18,5,13,USA,2021,41,2339.0,419656.0,1178,215087,-0.3558,30.09.2021,07.10.2021,,2D
179985,24559641.4,"AQS, a.s. (divize BIOSCOP)","Gump - Pes, který naučil lidi žít",15,22,12,14,CZE,2021,41,1968.0,227372.0,1628,190044,-0.017,30.09.2021,07.10.2021,,"DVD, 2D, MP4"
93691,14698669.05,BONTONFILM a.s.,After: Tajemství ,12,16,6,15,USA,2021,41,2747.0,453713.0,1004,170220,-0.4844,30.09.2021,07.10.2021,,2D
98591,14641258.46,"Cinemart, a.s.",Croodsovi: Nový věk,16,18,12,16,USA,2021,41,1356.0,186800.0,1340,164458,-0.0433,30.09.2021,07.10.2021,,2D
509,69464,FILM EUROPE s.r.o.,U Petrovových řádí chřipka,,6,-29,17,RUS,2021,41,64.0,8842.0,445,60622,,30.09.2021,07.10.2021,,2D
70795,10478282.12,FALCON a.s.,Luca,21,7,17,18,USA,2021,41,570.0,69483.0,394,52405,-0.0063,30.09.2021,07.10.2021,,2D
289827,41957484.38,BONTONFILM a.s.,Matky,32,17,16,19,CZE,2021,41,364.0,36894.0,534,47110,1.3578,30.09.2021,07.10.2021,,"2D, MP4"
3398,475930.5,"Cinemart, a.s.",Minuta věčnosti,14,27,2,20,CZE,2021,41,2566.0,403062.5,282,44977,-0.8323,30.09.2021,07.10.2021,,2D
140819,23833679.81,FALCON a.s.,Venom 2: Carnage přichází,,195,1,1,USA,2021,42,9732.0,1725549.0,131087,22108130.81,,07.10.2021,14.10.2021,,"2D, 3D, IM2, 4D2, 4D3, DB2"
210821,31795063.76,BONTONFILM a.s.,Karel,1,160,2,2,CZE,2021,42,145777.0,21752610.82,53729,8635467.94,-0.4507,07.10.2021,14.10.2021,,"2D, MP4"
275069,50327082.04,Forum Film Czech s.r.o.,Není čas zemřít,2,95,3,3,GBR,2021,42,77787.0,14558026.75,37639,7032740.26,-0.3643,07.10.2021,14.10.2021,,"2D, DB2"
41517,5736154.4,"Cinemart, a.s.",Myši patří do nebe,3,134,2,4,CZE,2021,42,21249.0,3048072.4,17548,2568736,-0.0331,07.10.2021,14.10.2021,,2D
8742,1286922,BONTONFILM a.s.,Vlk a lev: Nečekané přátelství,,120,1,5,FRA,2021,42,290.0,0.0,8397,1278922,,07.10.2021,14.10.2021,,2D
10957,1634319,Bohemia Motion Pictures a.s.,Láska na špičkách,25,146,1,6,CZE,2021,42,2509.0,357717.0,8448,1276602,35.329,07.10.2021,14.10.2021,,"2D, MP4"
353006,54592499.72,FALCON a.s.,Zátopek,4,66,8,7,CZE,2021,42,15605.0,2195440.0,7959,1209985,-0.0483,07.10.2021,14.10.2021,,2D
80741,12256433.67,"Cinemart, a.s.",Mimi šéf: Rodinný podnik,6,38,7,8,USA,2021,42,6511.0,1033928.0,4563,731330,-0.2084,07.10.2021,14.10.2021,,"2D, 3D"
580951,90623823.25,BONTONFILM a.s.,"Prvok, Šampón, Tečka a Karel",8,38,12,9,CZE,2021,42,7852.0,1220131.0,3727,596808,-0.2277,07.10.2021,14.10.2021,,"2D, MP4"
154316,23107520.4,"Cinemart, a.s.",Tlapková patrola ve filmu,9,51,9,10,USA,2021,42,4206.0,652025.0,4012,585620,0.0269,07.10.2021,14.10.2021,,2D
59839,9221775.43,"AQS, a.s. (divize BIOSCOP)",Zbožňovaný,7,38,4,11,CZE,2021,42,8163.0,1346986.0,2935,466955,-0.4878,07.10.2021,14.10.2021,,2D
2801,436809,FALCON a.s.,Zpráva,60,56,1,12,CZE,2021,42,84.0,6625.0,2377,399084,78.4988,07.10.2021,14.10.2021,,2D
134802,23309775.96,FALCON a.s.,Shang-Chi a legenda o deseti prstenech,5,26,7,13,USA,2021,42,7051.0,1193430.0,1904,319251,-0.6849,07.10.2021,14.10.2021,,"2D, 3D"
16850,2587242,BONTONFILM a.s.,100% vlk,11,41,4,14,AUS,2021,42,3199.0,486526.0,1555,243764,-0.436,07.10.2021,14.10.2021,,2D
99699,14785645.46,"Cinemart, a.s.",Croodsovi: Nový věk,17,14,13,15,USA,2021,42,1493.0,178858.0,955,129987,-0.2097,07.10.2021,14.10.2021,,2D
182291,24744143.4,"AQS, a.s. (divize BIOSCOP)","Gump - Pes, který naučil lidi žít",14,22,13,16,CZE,2021,42,2617.0,250624.0,1317,123922,-0.348,07.10.2021,14.10.2021,,"DVD, 2D, MP4"
147825,25553872.47,FALCON a.s.,Free Guy,10,9,10,17,USA,2021,42,3201.0,565465.0,647,117414,-0.7529,07.10.2021,14.10.2021,,2D
127144,19458761.2,"Cinemart, a.s.",Deníček moderního fotra,12,19,10,18,CZE,2021,42,2743.0,370161.0,819,96116,-0.6361,07.10.2021,14.10.2021,,"2D, MP4"
27935,4773616,Vertical Entertainment s.r.o.,Zhoubné zlo ,13,7,6,19,USA,2021,42,1444.0,260336.0,461,86977,-0.5957,07.10.2021,14.10.2021,,2D
4436,601152.8,AEROFILMS s.r.o.,"Quo vadis, Aida?",24,5,4,20,BIH,2021,42,691.0,96616.0,324,46943,0.3167,07.10.2021,14.10.2021,,2D
85307,15275149.3,Vertical Entertainment s.r.o.,Duna,,196,1,1,USA,2021,43,11160.0,1970980.0,74147,13304169.3,,14.10.2021,21.10.2021,,"2D, 3D, IM3, 4D3, DB2"
217064,37012628.78,FALCON a.s.,Venom 2: Carnage přichází,1,87,2,2,USA,2021,43,156305.0,26370271.83,51027,8916807.95,-0.5967,14.10.2021,21.10.2021,,"2D, 3D, 4D2, 4D3, DB2"
269299,41067995.76,BONTONFILM a.s.,Karel,2,133,3,3,CZE,2021,43,75652.0,12016014.94,36555,5892385,-0.3177,14.10.2021,21.10.2021,,"2D, MP4"
305018,55915614.83,Forum Film Czech s.r.o.,Není čas zemřít,3,66,4,4,GBR,2021,43,47220.0,8793537.17,20167,3798802.88,-0.4599,14.10.2021,21.10.2021,,"2D, DB2"
10723,1633877,FALCON a.s.,Rozbitý robot Ron,,183,1,5,USA,2021,43,,,10723,1633877,,14.10.2021,21.10.2021,,"2D, 3D"
9666,1585973,"Cinemart, a.s.",Halloween zabíjí,,93,1,6,USA,2021,43,258.0,46798.0,9408,1539175,,14.10.2021,21.10.2021,,2D
52898,7422040.05,"Cinemart, a.s.",Myši patří do nebe,4,80,3,7,CZE,2021,43,18908.0,2781948.0,10021,1472673.65,-0.4267,14.10.2021,21.10.2021,,2D
19056,2917237,Bohemia Motion Pictures a.s.,Láska na špičkách,6,80,2,8,CZE,2021,43,11772.0,1790116.0,4775,769404,-0.3974,14.10.2021,21.10.2021,,2D
361852,55790177.72,FALCON a.s.,Zátopek,7,47,9,9,CZE,2021,43,12157.0,1749146.0,4648,658517,-0.4558,14.10.2021,21.10.2021,,"2D, DB2"
3336,578446,FALCON a.s.,Poslední souboj,,95,1,10,USA,2021,43,51.0,7132.0,3285,571314,,14.10.2021,21.10.2021,,"2D, DB2"
12800,1924678.69,BONTONFILM a.s.,Vlk a lev: Nečekané přátelství,5,51,2,11,FRA,2021,43,9182.0,1399919.0,3273,516759.69,-0.596,14.10.2021,21.10.2021,,2D
586246,91274686.25,BONTONFILM a.s.,"Prvok, Šampón, Tečka a Karel",9,30,13,12,CZE,2021,43,6417.0,874379.0,2605,373292,-0.3746,14.10.2021,21.10.2021,,"2D, MP4"
156658,23470348.4,"Cinemart, a.s.",Tlapková patrola ve filmu,10,28,10,13,USA,2021,43,4329.0,626610.0,2025,321838,-0.4505,14.10.2021,21.10.2021,,2D
83016,12609008.67,"Cinemart, a.s.",Mimi šéf: Rodinný podnik,8,23,8,14,USA,2021,43,5085.0,802655.0,1753,281250,-0.6155,14.10.2021,21.10.2021,,"2D, 3D"
1218,195653,Forum Film Czech s.r.o.,Addamsova rodina 2,,17,-1,15,USA,2021,43,,,1218,195653,,14.10.2021,21.10.2021,,2D
62044,9525521.43,"AQS, a.s. (divize BIOSCOP)",Zbožňovaný,11,25,5,16,CZE,2021,43,4122.0,643289.0,1018,127412,-0.7272,14.10.2021,21.10.2021,,"2D, MP4"
183694,24865549.4,"AQS, a.s. (divize BIOSCOP)","Gump - Pes, který naučil lidi žít",16,15,14,17,CZE,2021,43,1732.0,154158.0,988,91170,-0.2643,14.10.2021,21.10.2021,,"DVD, 2D, MP4"
551,88958,Bohemia Motion Pictures a.s.,SEAL TEAM: Pár správných tuleňů,,13,-1,18,ZAF,2021,43,,,551,88958,,14.10.2021,21.10.2021,,2D
100338,14867865.46,"Cinemart, a.s.",Croodsovi: Nový věk,15,11,14,19,USA,2021,43,1017.0,135632.0,577,76575,-0.411,14.10.2021,21.10.2021,,2D
128281,19568358.2,"Cinemart, a.s.",Deníček moderního fotra,18,19,11,20,CZE,2021,43,1286.0,138771.0,670,66942,-0.3036,14.10.2021,21.10.2021,,"2D, MP4"
167652,30476363.96,Vertical Entertainment s.r.o.,Duna,1,121,2,1,USA,2021,44,107114.0,19247147.82,49378,9258236.14,-0.3042,21.10.2021,28.10.2021,,"2D, 3D, IM3, 4D2, 4D3, DB2"
269809,46021509.47,FALCON a.s.,Venom 2: Carnage přichází,2,77,3,2,USA,2021,44,71612.0,12331150.68,32160,5594537.96,-0.3726,21.10.2021,28.10.2021,,"2D, 3D, IM2, 4D2, 4D3, DB2"
312348,47886733.76,BONTONFILM a.s.,Karel,3,121,4,3,CZE,2021,44,54043.0,8620897.0,25561,4090226,-0.3059,21.10.2021,28.10.2021,,"2D, MP4"
22329,3334734.2,Forum Film Czech s.r.o.,Addamsova rodina 2,16,174,1,4,USA,2021,44,1218.0,195653.0,21111,3139081.2,15.0441,21.10.2021,28.10.2021,,2D
328465,60264213.52,Forum Film Czech s.r.o.,Není čas zemřít,4,65,5,5,GBR,2021,44,28672.0,5337066.82,14942,2810334.75,-0.2602,21.10.2021,28.10.2021,,"2D, DB2"
17568,2667930.2,"Cinemart, a.s.",Kurz manželské touhy,39,197,1,6,CZE,2021,44,871.0,23883.0,16636,2639567.2,299.2237,21.10.2021,28.10.2021,,2D
64164,9094332.05,"Cinemart, a.s.",Myši patří do nebe,7,76,4,7,CZE,2021,44,13184.0,1938534.65,8103,1206431,-0.1808,21.10.2021,28.10.2021,,2D
21224,3429778,"Cinemart, a.s.",Halloween zabíjí,6,79,2,8,USA,2021,44,14911.0,2407375.0,6055,975605,-0.3662,21.10.2021,28.10.2021,,2D
18737,2897578.4,FALCON a.s.,Rozbitý robot Ron,5,91,2,9,USA,2021,44,13915.0,2140752.0,4822,756826.4,-0.5368,21.10.2021,28.10.2021,,"2D, 3D"
4141,663784,FALCON a.s.,Paroží,,91,1,10,USA,2021,44,,,4141,663784,,21.10.2021,28.10.2021,,2D
368985,56773172.72,FALCON a.s.,Zátopek,9,33,10,11,CZE,2021,44,8343.0,1093920.0,3438,547592,-0.1685,21.10.2021,28.10.2021,,"2D, DB2"
16882,2559391.69,BONTONFILM a.s.,Vlk a lev: Nečekané přátelství,11,36,3,12,FRA,2021,44,4878.0,763545.69,2477,387927,-0.2494,21.10.2021,28.10.2021,,2D
22855,3524778,Bohemia Motion Pictures a.s.,Láska na špičkách,8,34,3,13,CZE,2021,44,6662.0,1064255.0,1912,312690,-0.5936,21.10.2021,28.10.2021,,2D
7106,1217532,FALCON a.s.,Poslední souboj,10,44,2,14,USA,2021,44,5305.0,910643.0,1750,299757,-0.4754,21.10.2021,28.10.2021,,"2D, DB2"
159962,23853004.4,"Cinemart, a.s.",Tlapková patrola ve filmu,13,25,11,15,USA,2021,44,2789.0,428063.0,2540,276431,-0.1411,21.10.2021,28.10.2021,,2D
2162,332327,Bohemia Motion Pictures a.s.,SEAL TEAM: Pár správných tuleňů,20,83,1,16,ZAF,2021,44,551.0,88958.0,1611,243369,1.7357,21.10.2021,28.10.2021,,2D
85455,12972271.67,"Cinemart, a.s.",Mimi šéf: Rodinný podnik,14,16,9,17,USA,2021,44,2615.0,403443.0,1577,241070,-0.1429,21.10.2021,28.10.2021,,2D
589724,91723215.25,BONTONFILM a.s.,"Prvok, Šampón, Tečka a Karel",12,21,14,18,CZE,2021,44,4573.0,601124.0,1510,220697,-0.4088,21.10.2021,28.10.2021,,"2D, MP4"
1395,210166,"AQS, a.s. (divize BIOSCOP)",Paralelní matky,,31,1,19,ESP,2021,44,,,1395,210166,,21.10.2021,28.10.2021,,2D
64416,9776400.63,"AQS, a.s. (divize BIOSCOP)",Zbožňovaný,17,25,6,20,CZE,2021,44,2348.0,266383.0,1042,111908.2,-0.1217,21.10.2021,28.10.2021,,"2D, MP4"
56242,9644649.37,FALCON a.s.,Eternals,40,184,1,1,USA,2021,45,5376.0,980688.47,50866,8663960.9,1229.6762,28.10.2021,04.11.2021,,"2D, 3D, IM3, 4D3, DB2"
204180,37290390.25,Vertical Entertainment s.r.o.,Duna,1,77,3,2,USA,2021,45,62429.0,11756923.81,23477,4315338.62,-0.5339,28.10.2021,04.11.2021,,"2D, 3D, DB2"
337565,51639042.76,BONTONFILM a.s.,Karel,3,149,5,3,CZE,2021,45,35167.0,5473135.0,15611,2369400,-0.4208,28.10.2021,04.11.2021,,"2D, MP4"
287790,48834383.47,FALCON a.s.,Venom 2: Carnage přichází,2,68,4,4,USA,2021,45,36417.0,6307862.96,13724,2099549,-0.6248,28.10.2021,04.11.2021,,"2D, 3D, IM2, 4D3, DB2"
34603,5253070.2,Forum Film Czech s.r.o.,Addamsova rodina 2,4,93,2,5,USA,2021,45,22619.0,3375192.2,10766,1682225,-0.4641,28.10.2021,04.11.2021,,2D
339584,62360852.2,Forum Film Czech s.r.o.,Není čas zemřít,5,63,6,6,GBR,2021,45,18519.0,3460025.75,7471,1434904.08,-0.4895,28.10.2021,04.11.2021,,"2D, DB2"
27405,4286685.2,"Cinemart, a.s.",Kurz manželské touhy,6,118,2,7,CZE,2021,45,19438.0,3089300.2,7035,1169022,-0.5572,28.10.2021,04.11.2021,,2D
72676,10271407.05,"Cinemart, a.s.",Myši patří do nebe,7,100,5,8,CZE,2021,45,8865.0,1301563.0,7750,1081943,-0.1032,28.10.2021,04.11.2021,,2D
21537,3324270.4,FALCON a.s.,Rozbitý robot Ron,9,71,3,9,USA,2021,45,5057.0,795576.4,2565,387942,-0.4875,28.10.2021,04.11.2021,,"2D, 3D"
373180,57281136.72,FALCON a.s.,Zátopek,11,40,11,10,CZE,2021,45,5203.0,732289.0,2430,323267,-0.4097,28.10.2021,04.11.2021,,"2D, DB2"
2068,336970,Bohemia Motion Pictures a.s.,Někdo na druhé straně,23,42,1,11,SWE,2021,45,431.0,53630.0,1637,283340,4.2832,28.10.2021,04.11.2021,,2D
23316,3791708,"Cinemart, a.s.",Halloween zabíjí,8,27,3,12,USA,2021,45,6776.0,1094988.0,1371,242547,-0.7514,28.10.2021,04.11.2021,,2D
161413,24072084.4,"Cinemart, a.s.",Tlapková patrola ve filmu,15,23,12,13,USA,2021,45,2666.0,292489.0,1325,203022,-0.2656,28.10.2021,04.11.2021,,2D
18359,2778738.69,BONTONFILM a.s.,Vlk a lev: Nečekané přátelství,12,34,4,14,FRA,2021,45,2636.0,405168.0,1318,202106,-0.4791,28.10.2021,04.11.2021,,2D
8737,1493901,FALCON a.s.,Poslední souboj,14,25,3,15,USA,2021,45,2241.0,379599.0,1140,196527,-0.3444,28.10.2021,04.11.2021,,2D
86770,13134164.67,"Cinemart, a.s.",Mimi šéf: Rodinný podnik,17,13,10,16,USA,2021,45,1768.0,260249.0,1124,142714,-0.408,28.10.2021,04.11.2021,,2D
591619,91970078.25,BONTONFILM a.s.,"Prvok, Šampón, Tečka a Karel",18,21,15,17,CZE,2021,45,2527.0,335013.0,878,132547,-0.3995,28.10.2021,04.11.2021,,"2D, MP4"
5533,906534,FALCON a.s.,Paroží,10,25,2,18,USA,2021,45,4840.0,781577.0,693,124957,-0.8118,28.10.2021,04.11.2021,,2D
2905,427042,"AQS, a.s. (divize BIOSCOP)",Paralelní matky,19,25,2,19,ESP,2021,45,2039.0,305683.0,866,121359,-0.4226,28.10.2021,04.11.2021,,2D
3130,466747,Bohemia Motion Pictures a.s.,SEAL TEAM: Pár správných tuleňů,16,52,2,20,ZAF,2021,45,1747.0,265877.0,832,111912,-0.5402,28.10.2021,04.11.2021,,"2D, MP4"
48360,7389730.9,"AQS, a.s. (divize BIOSCOP)",Přání Ježíškovi,,204,1,1,CZE,2021,46,,,48360,7389730.9,,04.11.2021,11.11.2021,,2D
92392,16011273.02,FALCON a.s.,Eternals,1,108,2,2,USA,2021,46,60666.0,10375591.78,26393,4662032.77,-0.462,04.11.2021,11.11.2021,,"2D, 3D, IM3, 4D3, DB2"
227821,41957251.69,Vertical Entertainment s.r.o.,Duna,2,86,4,3,USA,2021,46,30552.0,5573468.56,16419,3047197.5,-0.2939,04.11.2021,11.11.2021,,"2D, 3D, IM3, 4D3, DB2"
358270,54557752.02,BONTONFILM a.s.,Karel,3,126,6,4,CZE,2021,46,23112.0,3387037.0,10604,1563561.4,-0.3402,04.11.2021,11.11.2021,,"2D, MP4"
299264,51066458.62,FALCON a.s.,Venom 2: Carnage přichází,4,67,5,5,USA,2021,46,16257.0,2529821.4,8858,1516235,-0.2779,04.11.2021,11.11.2021,,"2D, 3D, 4D3, DB2"
44512,6814480.2,Forum Film Czech s.r.o.,Addamsova rodina 2,5,86,3,6,USA,2021,46,11799.0,1843942.0,8859,1397750,-0.1725,04.11.2021,11.11.2021,,2D
347639,63863158.02,Forum Film Czech s.r.o.,Není čas zemřít,6,55,7,7,GBR,2021,46,9836.0,1846294.08,5690,1090915.82,-0.24,04.11.2021,11.11.2021,,"2D, DB2"
80858,11406144.8,"Cinemart, a.s.",Myši patří do nebe,8,97,6,8,CZE,2021,46,8248.0,1148080.0,7367,1023987,-0.0536,04.11.2021,11.11.2021,,2D
4220,675743,"Cinemart, a.s.",Poslední noc v Soho,,108,1,9,GBR,2021,46,225.0,36982.0,3852,638761,,04.11.2021,11.11.2021,,2D
32435,5122558.2,"Cinemart, a.s.",Kurz manželské touhy,7,65,3,10,CZE,2021,46,9161.0,1514592.0,2681,459743,-0.6068,04.11.2021,11.11.2021,,2D
24302,3742257.9,FALCON a.s.,Rozbitý robot Ron,10,69,4,11,USA,2021,46,2776.0,420997.0,2540,382267.5,-0.0147,04.11.2021,11.11.2021,,"2D, 3D"
377458,57773731.72,FALCON a.s.,Zátopek,11,32,12,12,CZE,2021,46,4928.0,558409.0,1735,232694,-0.2802,04.11.2021,11.11.2021,,"2D, DB2"
163082,24306415.4,"Cinemart, a.s.",Tlapková patrola ve filmu,14,30,13,13,USA,2021,46,1459.0,219970.0,1478,212855,0.0484,04.11.2021,11.11.2021,,2D
87905,13314668.67,"Cinemart, a.s.",Mimi šéf: Rodinný podnik,17,18,11,14,USA,2021,46,1180.0,151269.0,1023,164790,0.1546,04.11.2021,11.11.2021,,"2D, 3D"
19573,2960981.49,BONTONFILM a.s.,Vlk a lev: Nečekané přátelství,15,36,5,15,FRA,2021,46,1395.0,213082.0,1082,162681.8,-0.1951,04.11.2021,11.11.2021,,2D
10054,1718166,FALCON a.s.,Poslední souboj,16,23,4,16,USA,2021,46,1530.0,261297.0,925,159239,-0.1898,04.11.2021,11.11.2021,,2D
594132,92245238.25,BONTONFILM a.s.,"Prvok, Šampón, Tečka a Karel",18,23,16,17,CZE,2021,46,1695.0,230890.0,1235,141858,0.0702,04.11.2021,11.11.2021,,"2D, MP4"
3187,534154,Bohemia Motion Pictures a.s.,Někdo na druhé straně,12,16,2,18,SWE,2021,46,2093.0,361446.0,663,119078,-0.5798,04.11.2021,11.11.2021,,2D
3789,553354,Bohemia Motion Pictures a.s.,SEAL TEAM: Pár správných tuleňů,22,48,3,19,ZAF,2021,46,872.0,117653.0,619,80866,-0.2775,04.11.2021,11.11.2021,,"2D, MP4"
4162,597894,"AQS, a.s. (divize BIOSCOP)",Paralelní matky,21,19,3,20,ESP,2021,46,1535.0,210251.0,575,80400,-0.3376,04.11.2021,11.11.2021,,2D
100605,15689838.34,"AQS, a.s. (divize BIOSCOP)",Přání Ježíškovi,1,133,2,1,CZE,2021,47,68449.0,10556271.58,28842,4664869.76,-0.3688,11.11.2021,18.11.2021,,2D
119770,20838608.14,FALCON a.s.,Eternals,2,91,3,2,USA,2021,47,38171.0,6723043.45,15600,2766324.44,-0.4067,11.11.2021,18.11.2021,,"2D, 3D, IM3, 4D3, DB2"
247172,45577089.36,Vertical Entertainment s.r.o.,Duna,3,79,5,3,USA,2021,47,24742.0,4576517.44,10912,2069846.73,-0.3208,11.11.2021,18.11.2021,,"2D, 3D, IM3, 4D3, DB2"
374601,56920626.02,BONTONFILM a.s.,Karel,4,119,7,4,CZE,2021,47,18386.0,2708311.4,7754,1140240,-0.2708,11.11.2021,18.11.2021,,"2D, MP4"
308926,52976086.62,FALCON a.s.,Venom 2: Carnage přichází,5,64,6,5,USA,2021,47,13341.0,2274440.0,6634,1134782,-0.2516,11.11.2021,18.11.2021,,"2D, 3D, DB2"
55503,8539058.2,Forum Film Czech s.r.o.,Addamsova rodina 2,6,75,4,6,USA,2021,47,13141.0,2068030.0,6709,1054298,-0.251,11.11.2021,18.11.2021,,2D
